encoding,dim_reduction,model,n_train,n_test,dataset,features,accuracies,roc_auc
lm__all-mpnet-base-v2,passthrough,LogisticRegression,1000,500,company_employees,text_only,0.616,0.6455513503111168
lm__all-mpnet-base-v2,passthrough,LogisticRegression,1000,500,company_employees,text_only,0.628,0.6911790588649419
lm__all-mpnet-base-v2,passthrough,LogisticRegression,1000,500,company_employees,text_only,0.604,0.6463545418167267
lm__all-mpnet-base-v2,passthrough,LogisticRegression,1000,500,company_employees,text_only,0.628,0.667178699436764
lm__all-mpnet-base-v2,passthrough,LogisticRegression,1000,500,company_employees,text_only,0.6,0.6281079515280259
lm__all-mpnet-base-v2,passthrough,LogisticRegression,2000,500,company_employees,all,0.63,0.6921365591925537
lm__all-mpnet-base-v2,passthrough,LogisticRegression,2000,500,company_employees,all,0.648,0.7056277056277056
lm__all-mpnet-base-v2,passthrough,LogisticRegression,2000,500,company_employees,all,0.626,0.6970468187274911
lm__all-mpnet-base-v2,passthrough,LogisticRegression,2000,500,company_employees,all,0.632,0.707546866974833
lm__all-mpnet-base-v2,passthrough,LogisticRegression,2000,500,company_employees,all,0.662,0.7037589642393031
lm__all-mpnet-base-v2,passthrough,LogisticRegression,2000,500,company_employees,all,0.652,0.7048414291449216
lm__all-mpnet-base-v2,passthrough,LogisticRegression,2000,500,company_employees,all,0.634,0.6911818865990936
lm__all-mpnet-base-v2,passthrough,LogisticRegression,2000,500,company_employees,text_only,0.632,0.6934779408156254
lm__all-mpnet-base-v2,passthrough,LogisticRegression,2000,500,company_employees,text_only,0.638,0.7047586861713256
lm__all-mpnet-base-v2,passthrough,LogisticRegression,2000,500,company_employees,text_only,0.636,0.6948699479791918
lm__all-mpnet-base-v2,passthrough,LogisticRegression,2000,500,company_employees,text_only,0.642,0.7074987159732923
lm__all-mpnet-base-v2,passthrough,LogisticRegression,2000,500,company_employees,text_only,0.656,0.7037268774766969
lm__all-mpnet-base-v2,passthrough,LogisticRegression,2000,500,company_employees,text_only,0.656,0.705371336812525
lm__all-mpnet-base-v2,passthrough,LogisticRegression,2000,500,company_employees,text_only,0.626,0.6889241165073419
openai__,PCA_30,GradientBoostingClassifier,500,500,company_employees,all,0.554,0.5783356578335658
openai__,PCA_30,GradientBoostingClassifier,500,500,company_employees,all,0.552,0.5972949179671869
openai__,PCA_30,GradientBoostingClassifier,500,500,company_employees,all,0.578,0.6174818797100754
openai__,PCA_30,GradientBoostingClassifier,500,500,company_employees,all,0.584,0.6084464651639344
openai__,PCA_30,GradientBoostingClassifier,500,500,company_employees,all,0.588,0.6225426371542011
openai__,PCA_30,GradientBoostingClassifier,500,500,company_employees,all,0.586,0.6219127651060423
openai__,PCA_30,GradientBoostingClassifier,500,500,company_employees,all,0.55,0.5709643857543018
openai__,PCA_30,GradientBoostingClassifier,500,500,company_employees,text_only,0.558,0.5923788454447811
openai__,PCA_30,GradientBoostingClassifier,500,500,company_employees,text_only,0.574,0.5905562224889955
openai__,PCA_30,GradientBoostingClassifier,500,500,company_employees,text_only,0.608,0.6402502440039041
openai__,PCA_30,GradientBoostingClassifier,500,500,company_employees,text_only,0.542,0.5860495645491803
openai__,PCA_30,GradientBoostingClassifier,500,500,company_employees,text_only,0.57,0.6292777804568324
openai__,PCA_30,GradientBoostingClassifier,500,500,company_employees,text_only,0.566,0.5930372148859544
openai__,PCA_30,GradientBoostingClassifier,500,500,company_employees,text_only,0.542,0.5745338135254101
openai__,PCA_30,GradientBoostingClassifier,1000,500,company_employees,all,0.608,0.6462399999999999
openai__,PCA_30,GradientBoostingClassifier,1000,500,company_employees,all,0.582,0.5748505880084828
openai__,PCA_30,GradientBoostingClassifier,1000,500,company_employees,all,0.582,0.6269324523702611
openai__,PCA_30,GradientBoostingClassifier,1000,500,company_employees,all,0.59,0.6477063633018127
openai__,PCA_30,GradientBoostingClassifier,1000,500,company_employees,all,0.584,0.6242176870748299
openai__,PCA_30,GradientBoostingClassifier,1000,500,company_employees,all,0.596,0.6492575524833589
openai__,PCA_30,GradientBoostingClassifier,1000,500,company_employees,all,0.574,0.6120632774907868
openai__,PCA_30,GradientBoostingClassifier,1000,500,company_employees,text_only,0.618,0.654704
openai__,PCA_30,GradientBoostingClassifier,1000,500,company_employees,text_only,0.564,0.5954469507101086
openai__,PCA_30,GradientBoostingClassifier,1000,500,company_employees,text_only,0.594,0.6321925716851626
openai__,PCA_30,GradientBoostingClassifier,1000,500,company_employees,text_only,0.61,0.6459943359093745
openai__,PCA_30,GradientBoostingClassifier,1000,500,company_employees,text_only,0.582,0.6160224089635855
openai__,PCA_30,GradientBoostingClassifier,1000,500,company_employees,text_only,0.592,0.642505120327701
openai__,PCA_30,GradientBoostingClassifier,1000,500,company_employees,text_only,0.544,0.586716876679702
openai__,PCA_30,GradientBoostingClassifier,2000,500,company_employees,all,0.586,0.642325497701657
openai__,PCA_30,GradientBoostingClassifier,2000,500,company_employees,all,0.644,0.7004457747952173
openai__,PCA_30,GradientBoostingClassifier,2000,500,company_employees,all,0.56,0.6087555022008804
openai__,PCA_30,GradientBoostingClassifier,2000,500,company_employees,all,0.68,0.711832306111967
openai__,PCA_30,GradientBoostingClassifier,2000,500,company_employees,all,0.62,0.6677736599765766
openai__,PCA_30,GradientBoostingClassifier,2000,500,company_employees,all,0.608,0.6340586109995986
openai__,PCA_30,GradientBoostingClassifier,2000,500,company_employees,all,0.628,0.6710861315271174
openai__,PCA_30,GradientBoostingClassifier,2000,500,company_employees,text_only,0.604,0.6695620879750045
openai__,PCA_30,GradientBoostingClassifier,2000,500,company_employees,text_only,0.638,0.7084761582902848
openai__,PCA_30,GradientBoostingClassifier,2000,500,company_employees,text_only,0.592,0.6319327731092437
openai__,PCA_30,GradientBoostingClassifier,2000,500,company_employees,text_only,0.658,0.6989920390344119
openai__,PCA_30,GradientBoostingClassifier,2000,500,company_employees,text_only,0.618,0.6670035776740306
openai__,PCA_30,GradientBoostingClassifier,2000,500,company_employees,text_only,0.612,0.6405941389000402
openai__,PCA_30,GradientBoostingClassifier,2000,500,company_employees,text_only,0.61,0.660886134729628
openai__,PCA_30,LogisticRegression,500,500,company_employees,all,0.59,0.6317671011077446
openai__,PCA_30,LogisticRegression,500,500,company_employees,all,0.594,0.6254021608643459
openai__,PCA_30,LogisticRegression,500,500,company_employees,all,0.612,0.6645546328741261
openai__,PCA_30,LogisticRegression,500,500,company_employees,all,0.568,0.6231749487704918
openai__,PCA_30,LogisticRegression,500,500,company_employees,all,0.564,0.6233785021941457
openai__,PCA_30,LogisticRegression,500,500,company_employees,all,0.566,0.6091236494597839
openai__,PCA_30,LogisticRegression,500,500,company_employees,all,0.584,0.6487555022008803
openai__,PCA_30,LogisticRegression,500,500,company_employees,text_only,0.568,0.6021417464210712
openai__,PCA_30,LogisticRegression,500,500,company_employees,text_only,0.604,0.6422569027611044
openai__,PCA_30,LogisticRegression,500,500,company_employees,text_only,0.612,0.6596105537688604
openai__,PCA_30,LogisticRegression,500,500,company_employees,text_only,0.58,0.6270331711065574
openai__,PCA_30,LogisticRegression,500,500,company_employees,text_only,0.564,0.6326212406166113
openai__,PCA_30,LogisticRegression,500,500,company_employees,text_only,0.566,0.6037615046018407
openai__,PCA_30,LogisticRegression,500,500,company_employees,text_only,0.588,0.6539575830332133
openai__,PCA_30,LogisticRegression,1000,500,company_employees,all,0.606,0.6521919999999999
openai__,PCA_30,LogisticRegression,1000,500,company_employees,all,0.58,0.620654199601568
openai__,PCA_30,LogisticRegression,1000,500,company_employees,all,0.628,0.6678747835011868
openai__,PCA_30,LogisticRegression,1000,500,company_employees,all,0.6,0.6588265412246594
openai__,PCA_30,LogisticRegression,1000,500,company_employees,all,0.604,0.6351980792316927
openai__,PCA_30,LogisticRegression,1000,500,company_employees,all,0.616,0.6695468509984639
openai__,PCA_30,LogisticRegression,1000,500,company_employees,all,0.596,0.6290896216546774
openai__,PCA_30,LogisticRegression,1000,500,company_employees,text_only,0.594,0.655424
openai__,PCA_30,LogisticRegression,1000,500,company_employees,text_only,0.584,0.6202204228520019
openai__,PCA_30,LogisticRegression,1000,500,company_employees,text_only,0.626,0.6679389312977099
openai__,PCA_30,LogisticRegression,1000,500,company_employees,text_only,0.612,0.6571625146002337
openai__,PCA_30,LogisticRegression,1000,500,company_employees,text_only,0.604,0.6345578231292517
openai__,PCA_30,LogisticRegression,1000,500,company_employees,text_only,0.598,0.6557539682539683
openai__,PCA_30,LogisticRegression,1000,500,company_employees,text_only,0.592,0.6255974508762613
openai__,PCA_30,LogisticRegression,2000,500,company_employees,all,0.622,0.6845626605159412
openai__,PCA_30,LogisticRegression,2000,500,company_employees,all,0.652,0.7143179001915061
openai__,PCA_30,LogisticRegression,2000,500,company_employees,all,0.634,0.6796638655462185
openai__,PCA_30,LogisticRegression,2000,500,company_employees,all,0.668,0.7187660503338469
openai__,PCA_30,LogisticRegression,2000,500,company_employees,all,0.644,0.7043846561101217
openai__,PCA_30,LogisticRegression,2000,500,company_employees,all,0.644,0.6856202328382176
openai__,PCA_30,LogisticRegression,2000,500,company_employees,all,0.628,0.6745128180493507
openai__,PCA_30,LogisticRegression,2000,500,company_employees,text_only,0.618,0.6897646038834634
openai__,PCA_30,LogisticRegression,2000,500,company_employees,text_only,0.654,0.7068024911891083
openai__,PCA_30,LogisticRegression,2000,500,company_employees,text_only,0.61,0.6689075630252102
openai__,PCA_30,LogisticRegression,2000,500,company_employees,text_only,0.672,0.7121212121212119
openai__,PCA_30,LogisticRegression,2000,500,company_employees,text_only,0.632,0.6972774381928737
openai__,PCA_30,LogisticRegression,2000,500,company_employees,text_only,0.64,0.6836611802488961
openai__,PCA_30,LogisticRegression,2000,500,company_employees,text_only,0.618,0.6708619557733263
openai__,passthrough,LogisticRegression,500,500,company_employees,all,0.592,0.6420429952387823
openai__,passthrough,LogisticRegression,500,500,company_employees,all,0.598,0.6389275710284114
openai__,passthrough,LogisticRegression,500,500,company_employees,all,0.63,0.6720747531960511
openai__,passthrough,LogisticRegression,500,500,company_employees,all,0.592,0.6345094774590163
openai__,passthrough,LogisticRegression,500,500,company_employees,all,0.572,0.6282168748292103
openai__,passthrough,LogisticRegression,500,500,company_employees,all,0.58,0.6308443377350941
openai__,passthrough,LogisticRegression,500,500,company_employees,all,0.586,0.643297318927571
openai__,passthrough,LogisticRegression,500,500,company_employees,text_only,0.594,0.6158643133105692
openai__,passthrough,LogisticRegression,500,500,company_employees,text_only,0.614,0.6560384153661464
openai__,passthrough,LogisticRegression,500,500,company_employees,text_only,0.63,0.6692587081393302
openai__,passthrough,LogisticRegression,500,500,company_employees,text_only,0.606,0.6411372950819672
openai__,passthrough,LogisticRegression,500,500,company_employees,text_only,0.594,0.636157592708685
openai__,passthrough,LogisticRegression,500,500,company_employees,text_only,0.584,0.6238655462184874
openai__,passthrough,LogisticRegression,500,500,company_employees,text_only,0.586,0.6457302921168467
openai__,passthrough,LogisticRegression,1000,500,company_employees,all,0.62,0.6534399999999999
openai__,passthrough,LogisticRegression,1000,500,company_employees,all,0.596,0.6389692179165863
openai__,passthrough,LogisticRegression,1000,500,company_employees,all,0.636,0.683366476361537
openai__,passthrough,LogisticRegression,1000,500,company_employees,all,0.62,0.6812749003984064
openai__,passthrough,LogisticRegression,1000,500,company_employees,all,0.6,0.6540856342537015
openai__,passthrough,LogisticRegression,1000,500,company_employees,all,0.654,0.6881720430107527
openai__,passthrough,LogisticRegression,1000,500,company_employees,all,0.618,0.6413041729026858
openai__,passthrough,LogisticRegression,1000,500,company_employees,text_only,0.588,0.654896
openai__,passthrough,LogisticRegression,1000,500,company_employees,text_only,0.596,0.6394029946661526
openai__,passthrough,LogisticRegression,1000,500,company_employees,text_only,0.628,0.6782025787414202
openai__,passthrough,LogisticRegression,1000,500,company_employees,text_only,0.628,0.6757868125890014
openai__,passthrough,LogisticRegression,1000,500,company_employees,text_only,0.584,0.6538935574229692
openai__,passthrough,LogisticRegression,1000,500,company_employees,text_only,0.618,0.6817876344086021
openai__,passthrough,LogisticRegression,1000,500,company_employees,text_only,0.608,0.6368303319976183
openai__,passthrough,LogisticRegression,2000,500,company_employees,all,0.654,0.7261782074561188
openai__,passthrough,LogisticRegression,2000,500,company_employees,all,0.66,0.7208033602085646
openai__,passthrough,LogisticRegression,2000,500,company_employees,all,0.654,0.694405762304922
openai__,passthrough,LogisticRegression,2000,500,company_employees,all,0.68,0.7319112737544942
openai__,passthrough,LogisticRegression,2000,500,company_employees,all,0.668,0.7201392565497104
openai__,passthrough,LogisticRegression,2000,500,company_employees,all,0.658,0.7036049779205138
openai__,passthrough,LogisticRegression,2000,500,company_employees,all,0.666,0.7030952266576997
openai__,passthrough,LogisticRegression,2000,500,company_employees,text_only,0.656,0.7324270828221361
openai__,passthrough,LogisticRegression,2000,500,company_employees,text_only,0.654,0.7161364038687458
openai__,passthrough,LogisticRegression,2000,500,company_employees,text_only,0.648,0.6871708683473389
openai__,passthrough,LogisticRegression,2000,500,company_employees,text_only,0.674,0.728492552645095
openai__,passthrough,LogisticRegression,2000,500,company_employees,text_only,0.654,0.7163530185621922
openai__,passthrough,LogisticRegression,2000,500,company_employees,text_only,0.66,0.7033962264150943
openai__,passthrough,LogisticRegression,2000,500,company_employees,text_only,0.66,0.6987237994587757
lm__BAAI/bge-large-en-v1.5,PCA_30,GradientBoostingClassifier,500,500,company_employees,all,0.51,0.5599961525513394
lm__BAAI/bge-large-en-v1.5,PCA_30,GradientBoostingClassifier,500,500,company_employees,all,0.534,0.5933413365346139
lm__BAAI/bge-large-en-v1.5,PCA_30,GradientBoostingClassifier,500,500,company_employees,all,0.616,0.632250116001856
lm__BAAI/bge-large-en-v1.5,PCA_30,GradientBoostingClassifier,500,500,company_employees,all,0.58,0.591156506147541
lm__BAAI/bge-large-en-v1.5,PCA_30,GradientBoostingClassifier,500,500,company_employees,all,0.536,0.6092652424812333
lm__BAAI/bge-large-en-v1.5,PCA_30,GradientBoostingClassifier,500,500,company_employees,all,0.588,0.6086914765906364
lm__BAAI/bge-large-en-v1.5,PCA_30,GradientBoostingClassifier,500,500,company_employees,all,0.604,0.6287314925970388
lm__BAAI/bge-large-en-v1.5,PCA_30,GradientBoostingClassifier,500,500,company_employees,text_only,0.538,0.5824075409993748
lm__BAAI/bge-large-en-v1.5,PCA_30,GradientBoostingClassifier,500,500,company_employees,text_only,0.558,0.5926850740296118
lm__BAAI/bge-large-en-v1.5,PCA_30,GradientBoostingClassifier,500,500,company_employees,text_only,0.598,0.6262020192323077
lm__BAAI/bge-large-en-v1.5,PCA_30,GradientBoostingClassifier,500,500,company_employees,text_only,0.57,0.601226306352459
lm__BAAI/bge-large-en-v1.5,PCA_30,GradientBoostingClassifier,500,500,company_employees,text_only,0.54,0.5971291250743438
lm__BAAI/bge-large-en-v1.5,PCA_30,GradientBoostingClassifier,500,500,company_employees,text_only,0.556,0.605970388155262
lm__BAAI/bge-large-en-v1.5,PCA_30,GradientBoostingClassifier,500,500,company_employees,text_only,0.576,0.5956302521008403
lm__BAAI/bge-large-en-v1.5,PCA_30,GradientBoostingClassifier,1000,500,company_employees,all,0.616,0.660464
lm__BAAI/bge-large-en-v1.5,PCA_30,GradientBoostingClassifier,1000,500,company_employees,all,0.586,0.6070625281151596
lm__BAAI/bge-large-en-v1.5,PCA_30,GradientBoostingClassifier,1000,500,company_employees,all,0.592,0.6422317018410417
lm__BAAI/bge-large-en-v1.5,PCA_30,GradientBoostingClassifier,1000,500,company_employees,all,0.594,0.639050224803597
lm__BAAI/bge-large-en-v1.5,PCA_30,GradientBoostingClassifier,1000,500,company_employees,all,0.534,0.588891556622649
lm__BAAI/bge-large-en-v1.5,PCA_30,GradientBoostingClassifier,1000,500,company_employees,all,0.628,0.6571940604198668
lm__BAAI/bge-large-en-v1.5,PCA_30,GradientBoostingClassifier,1000,500,company_employees,all,0.62,0.6486103735174367
lm__BAAI/bge-large-en-v1.5,PCA_30,GradientBoostingClassifier,1000,500,company_employees,text_only,0.62,0.6738719999999999
lm__BAAI/bge-large-en-v1.5,PCA_30,GradientBoostingClassifier,1000,500,company_employees,text_only,0.582,0.6193689351584089
lm__BAAI/bge-large-en-v1.5,PCA_30,GradientBoostingClassifier,1000,500,company_employees,text_only,0.598,0.6260664571171981
lm__BAAI/bge-large-en-v1.5,PCA_30,GradientBoostingClassifier,1000,500,company_employees,text_only,0.582,0.6345381526104418
lm__BAAI/bge-large-en-v1.5,PCA_30,GradientBoostingClassifier,1000,500,company_employees,text_only,0.59,0.6264585834333734
lm__BAAI/bge-large-en-v1.5,PCA_30,GradientBoostingClassifier,1000,500,company_employees,text_only,0.616,0.642153097798259
lm__BAAI/bge-large-en-v1.5,PCA_30,GradientBoostingClassifier,1000,500,company_employees,text_only,0.582,0.615088752635221
lm__BAAI/bge-large-en-v1.5,PCA_30,GradientBoostingClassifier,2000,500,company_employees,all,0.644,0.6749930477171976
lm__BAAI/bge-large-en-v1.5,PCA_30,GradientBoostingClassifier,2000,500,company_employees,all,0.604,0.6811664172258968
lm__BAAI/bge-large-en-v1.5,PCA_30,GradientBoostingClassifier,2000,500,company_employees,all,0.624,0.6681392557022809
lm__BAAI/bge-large-en-v1.5,PCA_30,GradientBoostingClassifier,2000,500,company_employees,all,0.658,0.6899236004108886
lm__BAAI/bge-large-en-v1.5,PCA_30,GradientBoostingClassifier,2000,500,company_employees,all,0.644,0.6876032792671383
lm__BAAI/bge-large-en-v1.5,PCA_30,GradientBoostingClassifier,2000,500,company_employees,all,0.628,0.6672501003613005
lm__BAAI/bge-large-en-v1.5,PCA_30,GradientBoostingClassifier,2000,500,company_employees,all,0.63,0.6610142351603658
lm__BAAI/bge-large-en-v1.5,PCA_30,GradientBoostingClassifier,2000,500,company_employees,text_only,0.65,0.6854296510771949
lm__BAAI/bge-large-en-v1.5,PCA_30,GradientBoostingClassifier,2000,500,company_employees,text_only,0.63,0.6880381081124576
lm__BAAI/bge-large-en-v1.5,PCA_30,GradientBoostingClassifier,2000,500,company_employees,text_only,0.606,0.6529171668667467
lm__BAAI/bge-large-en-v1.5,PCA_30,GradientBoostingClassifier,2000,500,company_employees,text_only,0.63,0.6900359527478171
lm__BAAI/bge-large-en-v1.5,PCA_30,GradientBoostingClassifier,2000,500,company_employees,text_only,0.666,0.7030690988432722
lm__BAAI/bge-large-en-v1.5,PCA_30,GradientBoostingClassifier,2000,500,company_employees,text_only,0.62,0.6691288639100762
lm__BAAI/bge-large-en-v1.5,PCA_30,GradientBoostingClassifier,2000,500,company_employees,text_only,0.61,0.6580359001457142
lm__BAAI/bge-large-en-v1.5,PCA_30,LogisticRegression,500,500,company_employees,all,0.576,0.6170987030891806
lm__BAAI/bge-large-en-v1.5,PCA_30,LogisticRegression,500,500,company_employees,all,0.584,0.6218967587034814
lm__BAAI/bge-large-en-v1.5,PCA_30,LogisticRegression,500,500,company_employees,all,0.6,0.6439463031408503
lm__BAAI/bge-large-en-v1.5,PCA_30,LogisticRegression,500,500,company_employees,all,0.598,0.6179239241803279
lm__BAAI/bge-large-en-v1.5,PCA_30,LogisticRegression,500,500,company_employees,all,0.566,0.6320907878028001
lm__BAAI/bge-large-en-v1.5,PCA_30,LogisticRegression,500,500,company_employees,all,0.586,0.6258823529411764
lm__BAAI/bge-large-en-v1.5,PCA_30,LogisticRegression,500,500,company_employees,all,0.59,0.6245698279311724
lm__BAAI/bge-large-en-v1.5,PCA_30,LogisticRegression,500,500,company_employees,text_only,0.572,0.5993363151060452
lm__BAAI/bge-large-en-v1.5,PCA_30,LogisticRegression,500,500,company_employees,text_only,0.598,0.6310044017607044
lm__BAAI/bge-large-en-v1.5,PCA_30,LogisticRegression,500,500,company_employees,text_only,0.596,0.6434502952047232
lm__BAAI/bge-large-en-v1.5,PCA_30,LogisticRegression,500,500,company_employees,text_only,0.59,0.6219582479508197
lm__BAAI/bge-large-en-v1.5,PCA_30,LogisticRegression,500,500,company_employees,text_only,0.584,0.6410602626545145
lm__BAAI/bge-large-en-v1.5,PCA_30,LogisticRegression,500,500,company_employees,text_only,0.594,0.6263785514205682
lm__BAAI/bge-large-en-v1.5,PCA_30,LogisticRegression,500,500,company_employees,text_only,0.59,0.6250820328131252
lm__BAAI/bge-large-en-v1.5,PCA_30,LogisticRegression,1000,500,company_employees,all,0.614,0.679824
lm__BAAI/bge-large-en-v1.5,PCA_30,LogisticRegression,1000,500,company_employees,all,0.62,0.6538140222350749
lm__BAAI/bge-large-en-v1.5,PCA_30,LogisticRegression,1000,500,company_employees,all,0.614,0.6617486689332222
lm__BAAI/bge-large-en-v1.5,PCA_30,LogisticRegression,1000,500,company_employees,all,0.642,0.6739467831485303
lm__BAAI/bge-large-en-v1.5,PCA_30,LogisticRegression,1000,500,company_employees,all,0.606,0.6324449779911965
lm__BAAI/bge-large-en-v1.5,PCA_30,LogisticRegression,1000,500,company_employees,all,0.586,0.6391929083461342
lm__BAAI/bge-large-en-v1.5,PCA_30,LogisticRegression,1000,500,company_employees,all,0.596,0.6464700107822785
lm__BAAI/bge-large-en-v1.5,PCA_30,LogisticRegression,1000,500,company_employees,text_only,0.626,0.682256
lm__BAAI/bge-large-en-v1.5,PCA_30,LogisticRegression,1000,500,company_employees,text_only,0.622,0.6494119915172547
lm__BAAI/bge-large-en-v1.5,PCA_30,LogisticRegression,1000,500,company_employees,text_only,0.618,0.6619090384245301
lm__BAAI/bge-large-en-v1.5,PCA_30,LogisticRegression,1000,500,company_employees,text_only,0.656,0.6732587721403542
lm__BAAI/bge-large-en-v1.5,PCA_30,LogisticRegression,1000,500,company_employees,text_only,0.598,0.633517406962785
lm__BAAI/bge-large-en-v1.5,PCA_30,LogisticRegression,1000,500,company_employees,text_only,0.588,0.6354806707629288
lm__BAAI/bge-large-en-v1.5,PCA_30,LogisticRegression,1000,500,company_employees,text_only,0.592,0.6448285295868939
lm__BAAI/bge-large-en-v1.5,PCA_30,LogisticRegression,2000,500,company_employees,all,0.618,0.6910241939441527
lm__BAAI/bge-large-en-v1.5,PCA_30,LogisticRegression,2000,500,company_employees,all,0.642,0.6959236550314616
lm__BAAI/bge-large-en-v1.5,PCA_30,LogisticRegression,2000,500,company_employees,all,0.628,0.6809923969587834
lm__BAAI/bge-large-en-v1.5,PCA_30,LogisticRegression,2000,500,company_employees,all,0.656,0.6992809450436569
lm__BAAI/bge-large-en-v1.5,PCA_30,LogisticRegression,2000,500,company_employees,all,0.66,0.7158556737417978
lm__BAAI/bge-large-en-v1.5,PCA_30,LogisticRegression,2000,500,company_employees,all,0.65,0.6932155760738659
lm__BAAI/bge-large-en-v1.5,PCA_30,LogisticRegression,2000,500,company_employees,all,0.628,0.6909256857376183
lm__BAAI/bge-large-en-v1.5,PCA_30,LogisticRegression,2000,500,company_employees,text_only,0.624,0.6915640182558767
lm__BAAI/bge-large-en-v1.5,PCA_30,LogisticRegression,2000,500,company_employees,text_only,0.642,0.6927855292167561
lm__BAAI/bge-large-en-v1.5,PCA_30,LogisticRegression,2000,500,company_employees,text_only,0.634,0.6768947579031613
lm__BAAI/bge-large-en-v1.5,PCA_30,LogisticRegression,2000,500,company_employees,text_only,0.66,0.7041441961992809
lm__BAAI/bge-large-en-v1.5,PCA_30,LogisticRegression,2000,500,company_employees,text_only,0.648,0.7127753445316134
lm__BAAI/bge-large-en-v1.5,PCA_30,LogisticRegression,2000,500,company_employees,text_only,0.64,0.694885588117222
lm__BAAI/bge-large-en-v1.5,PCA_30,LogisticRegression,2000,500,company_employees,text_only,0.638,0.692703079214104
lm__BAAI/bge-large-en-v1.5,passthrough,LogisticRegression,500,500,company_employees,all,0.584,0.6191025825999135
lm__BAAI/bge-large-en-v1.5,passthrough,LogisticRegression,500,500,company_employees,all,0.556,0.5982232893157264
lm__BAAI/bge-large-en-v1.5,passthrough,LogisticRegression,500,500,company_employees,all,0.592,0.643402294436711
lm__BAAI/bge-large-en-v1.5,passthrough,LogisticRegression,500,500,company_employees,all,0.61,0.6250640368852459
lm__BAAI/bge-large-en-v1.5,passthrough,LogisticRegression,500,500,company_employees,all,0.586,0.6365755252286573
lm__BAAI/bge-large-en-v1.5,passthrough,LogisticRegression,500,500,company_employees,all,0.606,0.6449779911964787
lm__BAAI/bge-large-en-v1.5,passthrough,LogisticRegression,500,500,company_employees,all,0.604,0.6351820728291316
lm__BAAI/bge-large-en-v1.5,passthrough,LogisticRegression,500,500,company_employees,text_only,0.56,0.6059571330095064
lm__BAAI/bge-large-en-v1.5,passthrough,LogisticRegression,500,500,company_employees,text_only,0.558,0.6073629451780711
lm__BAAI/bge-large-en-v1.5,passthrough,LogisticRegression,500,500,company_employees,text_only,0.59,0.6434502952047233
lm__BAAI/bge-large-en-v1.5,passthrough,LogisticRegression,500,500,company_employees,text_only,0.602,0.6300108862704918
lm__BAAI/bge-large-en-v1.5,passthrough,LogisticRegression,500,500,company_employees,text_only,0.588,0.6409316680329846
lm__BAAI/bge-large-en-v1.5,passthrough,LogisticRegression,500,500,company_employees,text_only,0.604,0.6421448579431773
lm__BAAI/bge-large-en-v1.5,passthrough,LogisticRegression,500,500,company_employees,text_only,0.596,0.6350220088035214
lm__BAAI/bge-large-en-v1.5,passthrough,LogisticRegression,1000,500,company_employees,all,0.6,0.67392
lm__BAAI/bge-large-en-v1.5,passthrough,LogisticRegression,1000,500,company_employees,all,0.604,0.6241565452091767
lm__BAAI/bge-large-en-v1.5,passthrough,LogisticRegression,1000,500,company_employees,all,0.618,0.6681634485855411
lm__BAAI/bge-large-en-v1.5,passthrough,LogisticRegression,1000,500,company_employees,all,0.616,0.67988287812605
lm__BAAI/bge-large-en-v1.5,passthrough,LogisticRegression,1000,500,company_employees,all,0.61,0.6493157262905163
lm__BAAI/bge-large-en-v1.5,passthrough,LogisticRegression,1000,500,company_employees,all,0.574,0.630360343061956
lm__BAAI/bge-large-en-v1.5,passthrough,LogisticRegression,1000,500,company_employees,all,0.604,0.6363958222694281
lm__BAAI/bge-large-en-v1.5,passthrough,LogisticRegression,1000,500,company_employees,text_only,0.596,0.676832
lm__BAAI/bge-large-en-v1.5,passthrough,LogisticRegression,1000,500,company_employees,text_only,0.604,0.623176531071268
lm__BAAI/bge-large-en-v1.5,passthrough,LogisticRegression,1000,500,company_employees,text_only,0.618,0.6680030790942331
lm__BAAI/bge-large-en-v1.5,passthrough,LogisticRegression,1000,500,company_employees,text_only,0.612,0.6779468471495542
lm__BAAI/bge-large-en-v1.5,passthrough,LogisticRegression,1000,500,company_employees,text_only,0.61,0.6497158863545418
lm__BAAI/bge-large-en-v1.5,passthrough,LogisticRegression,1000,500,company_employees,text_only,0.564,0.6223598310291859
lm__BAAI/bge-large-en-v1.5,passthrough,LogisticRegression,1000,500,company_employees,text_only,0.594,0.6351244789906499
lm__BAAI/bge-large-en-v1.5,passthrough,LogisticRegression,2000,500,company_employees,all,0.622,0.7045361600497294
lm__BAAI/bge-large-en-v1.5,passthrough,LogisticRegression,2000,500,company_employees,all,0.646,0.6942660808831813
lm__BAAI/bge-large-en-v1.5,passthrough,LogisticRegression,2000,500,company_employees,all,0.654,0.6836974789915967
lm__BAAI/bge-large-en-v1.5,passthrough,LogisticRegression,2000,500,company_employees,all,0.638,0.7017526964560863
lm__BAAI/bge-large-en-v1.5,passthrough,LogisticRegression,2000,500,company_employees,all,0.648,0.7148930708636152
lm__BAAI/bge-large-en-v1.5,passthrough,LogisticRegression,2000,500,company_employees,all,0.636,0.6978402248093135
lm__BAAI/bge-large-en-v1.5,passthrough,LogisticRegression,2000,500,company_employees,all,0.652,0.6919665017373621
lm__BAAI/bge-large-en-v1.5,passthrough,LogisticRegression,2000,500,company_employees,text_only,0.636,0.7060738414225187
lm__BAAI/bge-large-en-v1.5,passthrough,LogisticRegression,2000,500,company_employees,text_only,0.64,0.6921096251951271
